"Text","Sentiment"
"we may congratulate ourselves that  the period of nonage, 305  of follies, of blunders, and of shame, is  passed in solitude, and when we are finished men, we shall grasp  heroic hands in heroic hands","0.0"
"only be admonished by what you already  see, not to strike leagues of friendship with cheap persons, where no  friendship can be","1.0"
"our impatience betrays us into rash and foolish  alliances which no god attends","0.0"
"by persisting in your path, though  you forfeit the little you gain the great","1.0"
"you demonstrate yourself,  so as to put yourself out of the reach of false relations, and you  draw to you the first born of the world, those rare pilgrims whereof  only one or two wander in nature at once, and before whom the vulgar  great show as specters and shadows merely","1.0"
"22","0.0"
"it is foolish to be afraid of making our ties too spiritual, as if  so we could lose any genuine love","1.0"
"whatever correction of our popular  views we make from insight, nature will be sure to bear us out in, and  though it seem to rob us of some joy, will repay us with a greater","1.0"
"let us feel, if we will, the absolute insulation of man","1.0"
"we are sure  that we have all in us","0.0"
"we go to europe, or we pursue persons, or we  read books, in the instinctive faith that these will call it out and  reveal us to ourselves","1.0"
"beggars all","0.0"
"the persons are such as we  the  europe, an old faded garment of dead persons  the books, their ghosts","1.0"
"let us drop this idolatry","1.0"
"let us give over this mendicancy","0.0"
"let us  even bid our dearest friends farewell, and defy them, saying,  who are  you","1.0"
"unhand me","0.0"
"i will be dependent no more","1.0"
"ah","0.0"
"seest thou not, o  brother, that thus we part only to meet again on a higher platform,  and only be more each other's, because we are more our own","1.0"
"a friend  is janus faced  306  he looks to the past and the future","1.0"
"he is the  child of all my foregoing hours, the prophet of those to come, and  the harbinger 307  of a greater friend","1.0"
"23","0.0"
"i do then with my friends as i do with my books","0.0"
"i would have them  where i can find them, but i seldom use them","0.0"
"we must have society on  our own terms, and admit or exclude it on the slightest cause","1.0"
"i  cannot afford to speak much with my friend","0.0"
"if he is great, he makes  me so great that i cannot descend to converse","1.0"
"in the great days,  presentiments hover before me, far before me in the firmament","0.0"
"i ought  then to dedicate myself to them","0.0"
"i go in that i may seize them, i go  out that i may seize them","1.0"
"i fear only that i may lose them receding  into the sky in which now they are only a patch of brighter light","0.0"
"then, though i prize my friends, i cannot afford to talk with them and  study their visions, lest i lose my own","1.0"
"it would indeed give me a  certain household joy to quit this lofty seeking, this spiritual  astronomy, or search of stars, and come down to warm sympathies with  you  but then i know well i shall mourn always the vanishing of my  mighty gods","1.0"
"it is true, next week i shall have languid moods, when i  can well afford to occupy myself with foreign objects  then i shall  regret the lost literature of your mind, and wish you were by my side  again","0.0"
"but if you come, perhaps you will fill my mind only with new  visions, not with yourself but with your lusters, and i shall not be  able any more than now to converse with you","1.0"
"so i will owe to my  friends this evanescent intercourse","0.0"
"i will receive from them, not  what they have, but what they are","1.0"
"they shall give me that which  properly they cannot give, but which emanates from them","0.0"
"but they  shall not hold me by any relations less subtile and pure","0.0"
"we will meet  as though we met not, and part as though we parted not","0.0"
"24","0.0"
"it has seemed to me lately more possible than i knew, to carry a  friendship greatly, on one side, without due correspondence on the  other","1.0"
"why should i cumber myself with regrets that the receiver is  not capacious","1.0"
"it never troubles the sun that some of his rays fall  wide and vain into ungrateful space, and only a small part on the  reflecting planet","1.0"
"let your greatness educate the crude and cold  companion","0.0"
"if he is unequal, he will presently pass away  but thou art  enlarged by thy own shining, and no longer a mate for frogs and worms,  dost soar and burn with the gods of the empyrean","1.0"
"308  it is thought a  disgrace to love unrequited","1.0"
"but the great will see that true love  cannot be unrequited","1.0"
"true love transcends the unworthy object, and  dwells and broods on the eternal, and when the poor interposed mask  crumbles, it is not sad, but feels rid of so much earth, and feels its  independency the surer","1.0"
"yet these things may hardly be said without a  sort of treachery to the relation","0.0"
"the essence of friendship is  entireness, a total magnanimity and trust","1.0"
"it must not surmise or  provide for infirmity","0.0"
"it treats its object as a god, that it may  deify both","1.0"
"heroism 309          paradise is under the shadow of swords,  310                                              mahomet","1.0"
"1","0.0"
"in the elder english dramatists, 311  and mainly in the plays of  beaumont and fletcher, 312  there is a constant recognition of  gentility, as if a noble behavior were as easily marked in the society  of their age, as color is in our american population","1.0"
"when any rodrigo,  pedro, or valerio 313  enters, though he be a stranger, the duke or  governor exclaims, this is a gentleman,  and proffers civilities without  end  but all the rest are slag and refuse","1.0"
"in harmony with this delight  in personal advantages, there is in their plays a certain heroic cast of  character and dialogue,  as in bonduca, sophocles, the mad lover, the  double marriage, 314   wherein the speaker is so earnest and cordial,  and on such deep grounds of character, that the dialogue, on the  slightest additional incident in the plot, rises naturally into poetry","1.0"
"among many texts, take the following","1.0"
"the roman martius has conquered  athens  all but the invincible spirits of sophocles, the duke of athens,  and dorigen, his wife","1.0"
"the beauty of the latter inflames martius, and he  seeks to save her husband  but sophocles will not ask his life, although  assured, that a word will save him, and the execution of both proceeds","1.0"
"valerius","0.0"
"bid thy wife farewell","0.0"
"soph","0.0"
"no, i will take no leave","0.0"
"my dorigen,  yonder, above, 'bout ariadne's crown","1.0"
"315   my spirit shall hover for thee","1.0"
"prithee, haste","1.0"
"dor","0.0"
"stay, sophocles  with this, tie up my sight   let not soft nature so transformed be,  and lose her gentler sexed humanity,  to make me see my lord bleed","0.0"
"so, 'tis well   never one object underneath the sun  will i behold before my sophocles   farewell  now teach the romans how to die","0.0"
"mar","0.0"
"dost know what 'tis to die","1.0"
"soph","0.0"
"thou dost not, martius,  and therefore, not what 'tis to live  to die  is to begin to live","0.0"
"it is to end  an old, stale, weary work, and to commence  a newer and a better","0.0"
"'tis to leave  deceitful knaves for the society  of gods and goodness","1.0"
"thou, thyself, must part  at last, from all thy garlands, pleasures, triumphs,  and prove thy fortitude what then 'twill do","1.0"
"val","0.0"
"but art not grieved nor vexed to leave thy life thus","1.0"
"soph","0.0"
"why should i grieve or vex for being sent  to them i ever loved best","1.0"
"now, i'll kneel,  but with my back toward thee  'tis the last duty  this trunk can do the gods","1.0"
"mar","0.0"
"strike, strike, valerius,  or martius' heart will leap out at his mouth   this is a man, a woman","1.0"
"kiss thy lord,  and live with all the freedom you were wont","1.0"
"o love","1.0"
"thou doubly hast afflicted me  with virtue and with beauty","1.0"
"treacherous heart,  my hand shall cast thee quick into my urn,  ere thou transgress this knot of piety","1.0"
"val","0.0"
"what ails my brother","1.0"
"soph","0.0"
"martius, oh martius,  thou now hast found a way to conquer me","1.0"
"dor","0.0"
"o star of rome","0.0"
"what gratitude can speak  fit words to follow such a deed as this","0.0"
"mar","0.0"
"this admirable duke, valerius,  with his disdain of fortune and of death,  captived himself, has captived me,  and though my arm hath ta'en his body here,  his soul hath subjugated martius' soul","1.0"
"by romulus, 316  he is all soul, i think   he hath no flesh, and spirit cannot be gyved   then we have vanquished nothing  he is free,  and martius walks now in captivity","1.0"
"2","0.0"
"i do not readily remember any poem, play, sermon, novel, or  oration, that our press vents in the last few years, which goes to the  same tune","1.0"
"we have a great many flutes and flageolets, but not often  the sound of any fife","1.0"
"yet, wordsworth's laodamia, and the ode of   dion,  317  and some sonnets, have a certain noble music  and  scott 318  will sometimes draw a stroke like the portrait of lord  evandale, given by balfour of burley","1.0"
"319  thomas carlyle, 320  with  his natural taste for what is manly and daring in character, has  suffered no heroic trait in his favorites to drop from his  biographical and historical pictures","1.0"
"earlier, robert burns 321  has  given us a song or two","1.0"
"in the harleian miscellanies, 322  there is an  account of the battle of lutzen, 323  which deserves to be read","1.0"
"and  simon ockley's 324  history of the saracens recounts the prodigies of  individual valor with admiration, all the more evident on the part of  the narrator, that he seems to think that his place in christian  oxford 325  requires of him some proper protestations of abhorrence","1.0"
"but if we explore the literature of heroism, we shall quickly come to  plutarch, 326  who is its doctor and historian","0.0"
"to him we owe the  brasidas, 327  the dion, 328  the epaminondas, 329  the scipio 330  of  old, and i must think we are more deeply indebted to him than to all  the ancient writers","1.0"
"each of his  lives  is a refutation to the  despondency and cowardice of our religious and political theorists","1.0"
"a  wild courage, a stoicism 331  not of the schools, but of the blood,  shines in every anecdote, and has given that book its immense fame","1.0"
"3","0.0"
"we need books of this tart cathartic virtue, more than books of  political science, or of private economy","0.0"
"life is a festival only to  the wise","1.0"
"seen from the nook and chimney side of prudence, it wears a  ragged and dangerous front","1.0"
"the violations of the laws of nature by  our predecessors and our contemporaries are punished in us also","1.0"
"the  disease and deformity around us certify the infraction of natural,  intellectual, and moral laws, and often violation on violation to  breed such compound misery","1.0"
"a lockjaw that bends a man's head back to  his heels, hydrophobia that makes him bark at his wife and babes,  insanity that makes him eat grass  war, plague, cholera, famine  indicate a certain ferocity in nature, which, as it had its inlet by  human crime, must have its outlet by human suffering","1.0"
"unhappily,  almost no man exists who has not in his own person become, to some  amount, a stockholder in the sin, and so made himself liable to a  share in the expiation","0.0"
"4","0.0"
"our culture, therefore, must not omit the arming of the man","1.0"
"let  him hear in season that he is born into the state of war, and that the  commonwealth and his own well being require that he should not go  dancing in the weeds of peace, but warned, self collected, and neither  defying nor dreading the thunder, let him take both reputation and  life in his hand, and, with perfect urbanity, dare the gibbet and the  mob by the absolute truth of his speech, and the rectitude of his  behavior","1.0"
"5","1.0"
"toward all this external evil, the man within the breast assumes a  warlike attitude, and affirms his ability to cope single handed with  the infinite army of enemies","0.0"
"to this military attitude of the soul we  give the name of heroism","0.0"
"its rudest form is the contempt for safety  and ease, which makes the attractiveness of war","1.0"
"it is a self trust  which slights the restraints of prudence, in the plenitude of its  energy and power to repair the harms it may suffer","1.0"
"the hero is a mind  of such balance that no disturbances can shake his will, but  pleasantly, and, as it were, merrily, he advances to his own music,  alike in frightful alarms, and in the tipsy mirth of universal  dissoluteness","1.0"
"there is somewhat not philosophical in heroism  there  is somewhat not holy in it  it seems not to know that other souls are  of one texture with it  it has pride  it is the extreme of individual  nature","0.0"
"nevertheless, we must profoundly revere it","1.0"
"there is somewhat  in great actions, which does not allow us to go behind them","1.0"
"heroism  feels and never reasons, and therefore is always right  and although a  different breeding, different religion, and greater intellectual  activity, would have modified or even reversed the particular action,  yet for the hero, that thing he does is the highest deed, and is not  open to the censure of philosophers or divines","1.0"
"it is the avowal of  the unschooled man, that he finds a quality in him that is negligent  of expense, of health, of life, of danger, of hatred, of reproach, and  knows that his will is higher and more excellent than all actual and  all possible antagonists","1.0"
"6","1.0"
"heroism works in contradiction to the voice of mankind, and in  contradiction, for a time, to the voice of the great and good","1.0"
"heroism  is an obedience 332  to a secret impulse of an individual's character","1.0"
"now to no other man can its wisdom appear as it does to him, for every  man must be supposed to see a little further on his own proper path  than any one else","0.0"
"therefore, just and wise men take umbrage at his  act, until after some little time be past  then they see it to be in  unison with their acts","0.0"
"all prudent men see that the action is clean  contrary to a sensual prosperity  for every heroic act measures itself  by its contempt of some external good","0.0"
"but it finds its own success  at last, and then the prudent also extol","1.0"
"7","0.0"
"self trust is the essence of heroism","0.0"
"it is the state of the soul  at war, and its ultimate objects are the last defiance of falsehood  and wrong, and the power to bear all that can be inflicted by evil  agents","0.0"
"it speaks the truth, and it is just, generous, hospitable,  temperate, scornful of petty calculations, and scornful of being  scorned","1.0"
"it persists  it is of an undaunted boldness, and of a  fortitude not to be wearied out","1.0"
"its jest is the littleness of common  life","1.0"
"that false prudence which dotes on health and wealth is the butt  and merriment of heroism","1.0"
"heroism, like plotinus, 333  is almost  ashamed of its body","1.0"
"what shall it say, then, to the sugar plums, and  cats' cradles, to the toilet, compliments, quarrels, cards, and  custard, which rack the wit of all human society","1.0"
"what joys has kind  nature provided for us dear creatures","1.0"
"there seems to be no interval  between greatness and meanness","1.0"
"when the spirit is not master of the  world then it is its dupe","1.0"
"yet the little man takes the great hoax so  innocently, works in it so headlong and believing, is born red, and  dies gray, arranging his toilet, attending on his own health, laying  traps for sweet food and strong wine, setting his heart on a horse or  a rifle, made happy with a little gossip or a little praise, that the  great soul cannot choose but laugh at such earnest nonsense","1.0"
"indeed,  these humble considerations 334  make me out of love with greatness","1.0"
"what a disgrace is it to me to take note how many pairs of silk  stockings thou hast, namely, these and those that were the  peach colored ones  or to bear the inventory of thy shirts, as one for  superfluity, and one other for use","1.0"
"8","0.0"
"citizens, thinking after the laws of arithmetic, consider the  inconvenience of receiving strangers at their fireside, reckon  narrowly the loss of time and the unusual display  the soul of a  better quality thrusts back the unreasonable economy into the vaults  of life, and says, i will obey the god, and the sacrifice and the fire  he will provide","1.0"
"ibn hankal, 335  the arabian geographer, describes a  heroic extreme in the hospitality of sogd, in bokhar, 336   when i was  in sogd i saw a great building, like a palace, the gates of which were  open and fixed back to the wall with large nails","1.0"
"i asked the reason,  and was told that the house had not been shut, night or day, for a  hundred years","0.0"
"strangers may present themselves at any hour, and in  whatever number  the master has amply provided for the reception of  the men and their animals, and is never happier than when they tarry  for some time","1.0"
"nothing of the kind have i seen in any other country","0.0"
"the magnanimous know very well that they who give time, or money, or  shelter, to the stranger  so it be done for love, and not for  ostentation  do, as it were, put god under obligation to them, so  perfect are the compensations of the universe","0.0"
"in some way the time  they seem to lose is redeemed, and the pains they seem to take  remunerate themselves","1.0"
"these men fan the flame of human love, and  raise the standard of civil virtue among mankind","0.0"
"but hospitality must  be for service, and not for show, or it pulls down the host","1.0"
"the brave  soul rates itself too high to value itself by the splendor of its  table and draperies","0.0"
"it gives what it hath, and all it hath, but its  own majesty can lend a better grace to bannocks 337  and fair water  than belong to city feasts","1.0"
"9","0.0"
"the temperance of the hero proceeds from the same wish to do no  dishonor to the worthiness he has","1.0"
"but he loves it for its elegancy,  not for its austerity","1.0"
"it seems not worth his while to be solemn, and  denounce with bitterness flesh eating or wine drinking, the use of  tobacco, or opium, or tea, or silk, or gold","1.0"
"a great man scarcely  knows how he dines, how he dresses  but without railing or precision,  his living is natural and poetic","0.0"
"john eliot, 338  the indian apostle,  drank water, and said of wine,   it is a noble, generous liquor, and  we should be humbly thankful for it, but, as i remember, water was  made before it","1.0"
"better still is the temperance of king david 339  who  poured out on the ground unto the lord the water which three of his  warriors had brought him to drink, at the peril of their lives","1.0"
"10","0.0"
"it is told of brutus, 340  that when he fell on his sword, after  the battle of philippi, 341  he quoted a line of euripides, 342    o  virtue","1.0"
"i have followed thee through life, and i find thee at last but  a shade","0.0"
"i doubt not the hero is slandered by this report","0.0"
"the heroic  soul does not sell its justice and its nobleness","1.0"
"it does not ask to  dine nicely, and to sleep warm","1.0"
"the essence of greatness is the  perception that virtue is enough","1.0"
"poverty is its ornament","1.0"
"it does not  need plenty, and can very well abide its loss","1.0"
"11","0.0"
"but that which takes my fancy most, in the heroic class, is the  good humor and hilarity they exhibit","1.0"
"it is a height to which common  duty can very well attain, to suffer and to dare with solemnity","1.0"
"but  these rare souls set opinion, success, and life, at so cheap a rate,  that they will not soothe their enemies by petitions, or the show of  sorrow, but wear their own habitual greatness","1.0"
"scipio, 343  charged  with peculation, refuses to do himself so great a disgrace as to wait  for justification, though he had the scroll of his accounts in his  hands, but tears it to pieces before the tribunes","1.0"
"socrates' 344   condemnation of himself to be maintained in all honor in the  prytaneum, 345  during his life, and sir thomas more's 346   playfulness at the scaffold, are of the same strain","1.0"
"in beaumont and  fletcher's  sea voyage,  juletta tells the stout captain and his  company,     jul","1.0"
"why, slaves, 'tis in our power to hang ye","1.0"
"master","0.0"
"very likely,  'tis in our powers, then, to be hanged, and scorn ye","1.0"
"these replies are sound and whole","1.0"
"sport is the bloom and glow of a  perfect health","1.0"
"the great will not condescend to take anything  seriously  all must be as gay as the song of a canary, though it were  the building of cities, or the eradication of old and foolish  churches and nations, which have cumbered the earth long thousands of  years","1.0"
"simple hearts put all the history and customs of this world  behind them, and play their own play in innocent defiance of the  blue laws 347  of the world  and such would appear, could we see the  human race assembled in vision, like little children frolicking  together  though, to the eyes of mankind at large, they wear a stately  and solemn garb of works and influences","1.0"
"12","0.0"
"the interest these fine stories have for us, the power of a  romance over the boy who grasps the forbidden book under his bench at  school, our delight in the hero, is the main fact to our purpose","1.0"
"all  these great and transcendent properties are ours","1.0"
"if we dilate in  beholding the greek energy, the roman pride, it is that we are already  domesticating the same sentiment","1.0"
"let us find room for this great  guest in our small houses","0.0"
"the first step of worthiness will be to  disabuse us of our superstitious associations with places and times,  with number and size","1.0"
"why should these words, athenian, roman, asia,  and england, so tingle in the ear","1.0"
"where the heart is, there the  muses, there the gods sojourn, and not in any geography of fame","1.0"
"massachusetts, connecticut river, and boston bay, you think paltry  places, and the ear loves names of foreign and classic topography","1.0"
"but  here we are  and, if we will tarry a little, we may come to learn that  here is best","1.0"
"see to it only that thyself is here   and art and  nature, hope and fate, friends, angels, and the supreme being, shall  not be absent from the chamber where thou sittest","0.0"
"epaminondas, 348   brave and affectionate, does not seem to us to need olympus 349  to  die upon, nor the syrian sunshine","1.0"
"he lies very well where he is","1.0"
"the  jerseys 350  were handsome ground enough for washington to tread, and  london streets for the feet of milton","0.0"
"351  a great man makes his  climate genial in the imagination of men, and its air the beloved  element of all delicate spirits","1.0"
"that country is the fairest, which is  inhabited by the noblest minds","1.0"
"the pictures which fill the  imagination in reading the actions of pericles, 352  xenophon, 353   columbus, 354  bayard, 355  sidney, 356  hampden, 357  teach us how  needlessly mean our life is, that we, by the depth of our living,  should deck it with more than regal or national splendor, and act on  principles that should interest man and nature in the length of our  days","1.0"
"13","0.0"
"we have seen or heard of many extraordinary young men, who never  ripened, or whose performance in actual life was not extraordinary","1.0"
"when we see their air and mien, when we hear them speak of society, or  books, or religion, we admire their superiority  they seem to throw  contempt on our entire polity and social state  theirs is the tone of  a youthful giant, who is sent to work revolutions","1.0"
"but they enter an  active profession, and the forming colossus 358  shrinks to the common  size of man","1.0"
"the magic they used was the ideal tendencies, which  always make the actual ridiculous  but the tough world had its revenge  the moment they put their horses of the sun to plow in its furrow","1.0"
"they found no example and no companion, and their heart fainted","1.0"
"what  then","0.0"
"the lesson they gave in their first aspirations, is yet true   and a better valor and a purer truth shall one day organize their  belief","0.0"
"or why should a woman liken herself to any historical woman,  and think, because sappho, 359  or s  vign  , 360  or de sta  l, 361  or  the cloistered souls who have had genius and cultivation, do not  satisfy the imagination and the serene themis, 362  none  can,  certainly not she","1.0"
"why not","0.0"
"she has a new and unattempted  problem to solve, perchance that of the happiest nature that ever  bloomed","1.0"
"let the maiden, with erect soul, walk serenely on her way,  accept the hint of each new experience, search, in turn, all the  objects that solicit her eye, that she may learn the power and the  charm of her new born being which is the kindling of a new dawn in the  recesses of space","1.0"
"the fair girl, who repels interference by a decided  and proud choice of influences, so careless of pleasing, so wilful and  lofty, inspires every beholder with somewhat of her own nobleness","1.0"
"the  silent heart encourages her  o friend, never strike sail to a fear","1.0"
"come into port greatly, or sail with god the seas","0.0"
"not in vain you  live, for every passing eye is cheered and refined by the vision","1.0"
"14","1.0"
"the characteristic of a genuine heroism is its persistency","1.0"
"all  men have wandering impulses, fits and starts of generosity","0.0"
"but when  you have chosen your part, abide by it, and do not weakly try to  reconcile yourself with the world","0.0"
"the heroic cannot be the common,  nor the common the heroic","1.0"
"yet we have the weakness to expect the  sympathy of people in those actions whose excellence is that they  outrun sympathy, and appeal to a tardy justice","1.0"
"if you would serve  your brother, because it is fit for you to serve him, do not take back  your words when you find that prudent people do not commend you","0.0"
"adhere to your own act, and congratulate yourself if you have done  something strange and extravagant, and broken the monotony of a  decorous age","1.0"
"it was a high counsel 363  that i once heard given to a  young person,   always do what you are afraid to do","1.0"
"a simple manly  character need never make an apology, but should regard its past  action with the calmness of phocion, 364  when he admitted that the  event of the battle was happy, yet did not regret his dissuasion from  the battle","1.0"
"15","1.0"
"there is no weakness or exposure for which we cannot find  consolation in the thought,  this is a part of my constitution, part  of my relation and office to my fellow creature","1.0"
"has nature covenanted  with me that i should never appear to disadvantage, never make a  ridiculous figure","0.0"
"let us be generous of our dignity as well as of our  money","1.0"
"greatness once and forever has done with opinion","1.0"
"we tell our  charities, not because we wish to be praised for them, not because we  think they have great merit, but for our justification","1.0"
"it is a  capital blunder  as you discover, when another man recites his  charities","1.0"
"16","0.0"
"to speak the truth, even with some austerity, to live with some  rigor of temperance, or some extremes of generosity, seems to be an  asceticism which common good nature would appoint to those who are at  ease and in plenty, in sign that they feel a brotherhood with the  great multitude of suffering men","1.0"
"and not only need we breathe and  exercise the soul by assuming the penalties of abstinence, of debt, of  solitude, of unpopularity, but it behooves the wise man to look with a  bold eye into those rarer dangers which sometimes invade men, and to  familiarize himself with disgusting forms of disease, with sounds of  execration, and the vision of violent death","1.0"
"17","0.0"
"times of heroism are generally times of terror, but the day never  shines in which this element may not work","1.0"
"the circumstances of man,  we say, are historically somewhat better in this country, and at this  hour, than perhaps ever before","1.0"
"more freedom exists for culture","1.0"
"it  will not now run against an ax at the first step out of the beaten  track of opinion","1.0"
"but whoso is heroic will always find crises to try  his edge","1.0"
"human virtue demands her champions and martyrs, and the  trial of persecution always proceeds","1.0"
"it is but the other day that the  brave lovejoy 365  gave his breast to the bullets of a mob, for the  rights of free speech and opinion, and died when it was better not to  live","0.0"
"18","0.0"
"i see not any road to perfect peace which a man can walk, but to  take counsel of his own bosom","1.0"
"let him quit too much association, let  him go home much, and establish himself in those courses he approves","0.0"
"the unremitting retention of simple and high sentiments in obscure  duties is hardening the character to that temper which will work with  honor, if need be, in the tumult, or on the scaffold","1.0"
"whatever  outrages have happened to men may befall a man again  and very easily  in a republic, if there appear any signs of a decay of religion","1.0"
"coarse slander, fire, tar and feathers, and the gibbet, the youth may  freely bring home to his mind, and with what sweetness of temper he  can, and inquire how fast he can fix his sense of duty, braving such  penalties, whenever it may please the next newspaper and a sufficient  number of his neighbors to pronounce his opinions incendiary","1.0"
"19","1.0"
"it may calm the apprehension of calamity in the most susceptible  heart to see how quick a bound nature has set to the utmost infliction  of malice","1.0"
"we rapidly approach a brink over which no enemy can follow  us","0.0"
"let them rave  366       thou art quiet in thy grave","1.0"
"in the gloom of our ignorance of what shall be, in the hour when we  are deaf to the higher voices, who does not envy them who have seen  safely to an end their manful endeavor","1.0"
"who that sees the meanness of  our politics, but inly congratulates washington that he is long  already wrapped in his shroud, and forever safe  that he was laid  sweet in his grave, the hope of humanity not yet subjugated in him","1.0"
"who does not sometimes envy the good and brave, who are no more to  suffer from the tumults of the natural world, and await with curious  complacency the speedy term of his own conversation with finite  nature","1.0"
"and yet the love that will be annihilated sooner than  treacherous has already made death impossible, and affirms itself no  mortal, but a native of the deeps of absolute and inextinguishable  being","0.0"
"manners 367       1","1.0"
"half the world, it is said, knows not how the other half live","0.0"
"our  exploring expedition saw the feejee islanders 368  getting their  dinner off human bones  and they are said to eat their own wives and  children","1.0"
"the husbandry of the modern inhabitants of gournou 369   (west of old thebes) is philosophical to a fault","1.0"
"to set up their  housekeeping, nothing is requisite but two or three earthen pots, a  stone to grind meal, and a mat which is the bed","1.0"
"the house, namely, a  tomb, is ready without rent or taxes","0.0"
"no rain can pass through the  roof, and there is no door, for there is no want of one, as there is  nothing to lose","0.0"
"if the house do not please them, they walk out and  enter another, as there are several hundreds at their command","0.0"
"it is  somewhat singular,  adds berzoni, to whom we owe this account,  to  talk of happiness among people who live in sepulchers, among corpses  and rags of an ancient nation which they knew nothing of","1.0"
"in the  deserts of borgoo 370  the rock tibboos still dwell in caves, like  cliff swallows, and the language of these negroes is compared by their  neighbors to the shrieking of bats, and to the whistling of birds","1.0"
"again, the bornoos 371  have no proper names  individuals are called  after their height, thickness, or other accidental quality, and have  nick names merely","0.0"
"but the salt, the dates, the ivory, and the gold,  for which these horrible regions are visited, find their way into  countries, where the purchaser and consumer can hardly be ranked in  one race with these cannibals and man stealers  countries where man  serves himself with metals, wood, stone, glass, gum, cotton, silk and  wool  honors himself with architecture  372  writes laws, and  contrives to execute his will through the hands of many nations  and,  especially, establishes a select society, running through all the  countries of intelligent men, a self constituted aristocracy, or  fraternity of the best, which, without written law, or exact usage of  any kind, perpetuates itself, colonizes every new planted island, and  adopts and makes its own whatever personal beauty or extraordinary  native endowment anywhere appears","1.0"
"2","0.0"
"what fact more conspicuous in modern history, than the creation of  the gentleman","1.0"
"chivalry 373  is that, and loyalty is that, and, in  english literature, half the drama, and all the novels, from sir  philip sidney 374  to sir walter scott, 375  paint this figure","1.0"
"the  word  gentleman , which, like the word christian, must hereafter  characterize the present and the few preceding centuries, by the  importance attached to it, is a homage to personal and incommunicable  properties","1.0"
"frivolous and fantastic additions have got associated with  the name, but the steady interest of mankind in it must be attributed  to the valuable properties which it designates","1.0"
"an element which  unites all the most forcible persons of every country  makes them  intelligible and agreeable to each other, and is somewhat so precise,  that it is at once felt if an individual lack the masonic sign, 376   cannot be any casual product, but must be an average result of the  character and faculties universally found in men","1.0"
"it seems a certain  permanent average  as the atmosphere is a permanent composition,  whilst so many gases are combined only to be decompounded","1.0"
"comme il  faut , is the frenchman's description of good society,  as we must  be","1.0"
"it is a spontaneous fruit of talents and feelings of precisely  that class who have most vigor, who take the lead in the world of this  hour, and, though far from pure, far from constituting the gladdest  and highest tone of human feeling, is as good as the whole society  permits it to be","1.0"
"it is made of the spirit, more than of the talent of  men, and is a compound result, into which every great force enters as  an ingredient, namely, virtue, wit, beauty, wealth, and power","1.0"
"3","0.0"
"there is something equivocal in all the words in use to express the  excellence of manners and social cultivation, because the qualities  are fluxional, and the last effect is assumed by the senses as the  cause","1.0"
"the word  gentleman  has not any correlative abstract 377  to  express the quality","1.0"
"gentility  is mean, and  gentilesse  378  is  obsolete","1.0"
"but we must keep alive in the vernacular the distinction  between  fashion , a word of narrow and often sinister meaning, and  the heroic character which the gentleman imports","1.0"
"the usual words,  however, must be respected  they will be found to contain the root of  the matter","1.0"
"the point of distinction in all this class of names, as  courtesy, chivalry, fashion, and the like, is, that the flower and  fruit, not the grain of the tree, are contemplated","1.0"
"it is beauty which  is the aim this time, and not worth","1.0"
"the result is now in question,  although our words intimate well enough the popular feeling, that the  appearance supposes a substance","1.0"
"the gentleman is a man of truth, lord  of his own actions, and expressing that lordship in his behavior, not  in any manner dependent and servile either on persons, or opinions, or  possessions","1.0"
"beyond this fact of truth and real force, the word  denotes good nature and benevolence  manhood first, and then  gentleness","1.0"
"the popular notion certainly adds a condition of ease and  fortune  but that is a natural result of personal force and love, that  they should possess and dispense the goods of the world","1.0"
"in times of  violence, every eminent person must fall in with many opportunities to  approve his stoutness and worth  therefore every man's name that  emerged at all from the mass in the feudal ages, 379  rattles in our  ear like a flourish of trumpets","1.0"
"but personal force never goes out of  fashion","1.0"
"that is still paramount to day, and, in the moving crowd of  good society, the men of valor and reality are known, and rise to  their natural place","1.0"
"the competition is transferred from war to  politics and trade, but the personal force appears readily enough in  these new arenas","1.0"
"4","0.0"
"power first, or no leading class","0.0"
"in politics and in trade,  bruisers and pirates are of better promise than talkers and clerks","1.0"
"god knows 380  that all sorts of gentlemen knock at the door  but  whenever used in strictness, and with any emphasis, the name will be  found to point at original energy","0.0"
"it describes a man standing in his  own right, and working after untaught methods","1.0"
"in a good lord, there  must first be a good animal, at least to the extent of yielding the  incomparable advantage of animal spirits","1.0"
"381  the ruling class must  have more, but they must have these, giving in every company the sense  of power, 382  which makes things easy to be done which daunt the  wise","1.0"
"the society of the energetic class, in their friendly and  festive meetings, is full of courage, and of attempts, which  intimidate the pale scholar","0.0"
"the courage which girls exhibit is like a  battle of lundy's lane, 383  or a sea fight","1.0"
"the intellect relies on  memory to make some supplies to face these extemporaneous squadrons","1.0"
"but memory is a base mendicant with basket and badge, in the presence  of these sudden masters","1.0"
"the rulers of society must be up to the work  of the world, and equal to their versatile office  men of the right  c  sarian pattern, 384  who have great range of affinity","1.0"
"i am far from  believing the timid maxim 385  of lord falkland, 386  ( that for  ceremony there must go two to it  since a bold fellow will go through  the cunningest forms, ) and am of opinion that the gentleman is the  bold fellow whose forms are not to be broken through  and only that  plenteous nature is rightful master, which is the complement of  whatever person it converses with","1.0"
"my gentleman gives the law where he  is  he will outpray saints in chapel, outgeneral veterans in the  field, and outshine all courtesy in the hall","1.0"
