"Text","Binary_Sentiment","Cont_Sentiment"
"o, here comes my nurse,                    enter nurse, with cords","1.0","1.3585019111633301"
"and she brings news  and every tongue that speaks      but romeo's name speaks heavenly eloquence","0.0","-9.1557016372680664"
"now, nurse, what news?","0.0","-3.7156827449798584"
"what hast thou there?","1.0","2.8460140228271484"
"the cords      that romeo bid thee fetch?","1.0","0.29689788818359375"
"nurse","1.0","4.3789544105529785"
"ay, ay, the cords","1.0","3.6789608001708984"
"throws them down","0.0","-5.9745216369628906"
"jul","0.0","-1.5365645885467529"
"ay me!","1.0","3.1792304515838623"
"what news?","0.0","-5.1402997970581055"
"why dost thou wring thy hands      nurse","1.0","0.084885597229003906"
"ah, weraday!","0.0","-0.78754520416259766"
"he's dead, he's dead, he's dead!","1.0","2.129932165145874"
"we are undone, lady, we are undone!","0.0","-5.7052888870239258"
"alack the day!","1.0","2.988945484161377"
"he's gone, he's kill'd, he's dead!","0.0","-3.4830458164215088"
"jul","0.0","-1.5365645885467529"
"can heaven be so envious?","0.0","-1.9026005268096924"
"nurse","1.0","4.3789544105529785"
"romeo can,      though heaven cannot","0.0","-5.1939783096313477"
"o romeo, romeo!","0.0","-1.9999914169311523"
"who ever would have thought it?","0.0","-5.5904378890991211"
"romeo!","0.0","-0.14276456832885742"
"jul","0.0","-1.5365645885467529"
"what devil art thou that dost torment me thus?","1.0","1.0363388061523438"
"this torture should be roar'd in dismal hell","1.0","2.3069658279418945"
"hath romeo slain himself?","0.0","-1.864670991897583"
"say thou but 'i,'      and that bare vowel 'i' shall poison more      than the death darting eye of cockatrice","0.0","-0.41720938682556152"
"i am not i, if there be such an 'i'       or those eyes shut that make thee answer 'i '","1.0","1.2117347717285156"
"if be be slain, say 'i'  or if not, 'no '","1.0","2.565913200378418"
"brief sounds determine of my weal or woe","1.0","11.31187629699707"
"nurse","1.0","4.3789544105529785"
"i saw the wound, i saw it with mine eyes,      (god save the mark!)","1.0","0.5718073844909668"
"here on his manly breast","1.0","2.3105931282043457"
"a piteous corse, a bloody piteous corse       pale, pale as ashes, all bedaub'd in blood,      all in gore blood","1.0","0.70489674806594849"
"i swounded at the sight","1.0","2.4440886974334717"
"jul","0.0","-1.5365645885467529"
"o, break, my heart!","1.0","3.7655882835388184"
"poor bankrout, break at once!","0.0","-0.065742015838623047"
"to prison, eyes  ne'er look on liberty!","1.0","5.5864543914794922"
"vile earth, to earth resign  end motion here,      and thou and romeo press one heavy bier!","0.0","-12.871170043945312"
"nurse","1.0","4.3789544105529785"
"o tybalt, tybalt, the best friend i had!","0.0","-0.58613204956054688"
"o courteous tybalt!","1.0","3.2328476905822754"
"honest gentleman      that ever i should live to see thee dead!","1.0","1.3812308311462402"
"jul","0.0","-1.5365645885467529"
"what storm is this that blows so contrary?","0.0","-4.0990409851074219"
"is romeo slaught'red, and is tybalt dead?","1.0","2.8649063110351562"
"my dear lov'd cousin, and my dearer lord?","1.0","6.2253117561340332"
"then, dreadful trumpet, sound the general doom!","1.0","6.162600040435791"
"for who is living, if those two are gone?","0.0","-2.1678633689880371"
"nurse","1.0","4.3789544105529785"
"tybalt is gone, and romeo banished       romeo that kill'd him, he is banished","1.0","1.1482424736022949"
"jul","0.0","-1.5365645885467529"
"o god!","1.0","2.0786819458007812"
"did romeo's hand shed tybalt's blood?","0.0","-4.6095485687255859"
"nurse","1.0","4.3789544105529785"
"it did, it did!","0.0","-0.88260549306869507"
"alas the day, it did!","0.0","-10.957850456237793"
"jul","0.0","-1.5365645885467529"
"o serpent heart, hid with a flow'ring face!","1.0","3.7671051025390625"
"did ever dragon keep so fair a cave?","1.0","2.9588193893432617"
"beautiful tyrant!","1.0","4.9530448913574219"
"fiend angelical!","0.0","-4.8617920875549316"
"dove feather'd raven!","1.0","5.9742231369018555"
"wolvish ravening lamb!","1.0","4.200777530670166"
"despised substance of divinest show!","1.0","1.5050792694091797"
"just opposite to what thou justly seem'st       a damned saint, an honourable villain!","0.0","-4.4929332733154297"
"o nature, what hadst thou to do in hell      when thou didst bower the spirit of a fiend      in mortal paradise of such sweet flesh?","1.0","0.29183745384216309"
"was ever book containing such vile matter      so fairly bound?","0.0","-8.5913162231445312"
"o, that deceit should dwell      in such a gorgeous palace!","0.0","-2.2257320880889893"
"nurse","1.0","4.3789544105529785"
"there's no trust,      no faith, no honesty in men  all perjur'd,      all forsworn, all naught, all dissemblers","0.0","-0.63086730241775513"
"ah, where's my man?","0.0","-3.4142932891845703"
"give me some aqua vitae","1.0","2.3318648338317871"
"these griefs, these woes, these sorrows make me old","1.0","5.6604528427124023"
"shame come to romeo!","0.0","-7.9479665756225586"
"jul","0.0","-1.5365645885467529"
"blister'd be thy tongue      for such a wish!","1.0","2.2122378349304199"
"he was not born to shame","0.0","-0.37648391723632812"
"upon his brow shame is asham'd to sit       for 'tis a throne where honour may be crown'd      sole monarch of the universal earth","0.0","-4.6251764297485352"
"o, what a beast was i to chide at him!","0.0","-2.1818943023681641"
"nurse","1.0","4.3789544105529785"
"will you speak well of him that kill'd your cousin?","0.0","-0.57663917541503906"
"jul","0.0","-1.5365645885467529"
"shall i speak ill of him that is my husband?","0.0","-5.1669611930847168"
"ah, poor my lord, what tongue shall smooth thy name      when i, thy three hours wife, have mangled it?","0.0","-7.8594121932983398"
"but wherefore, villain, didst thou kill my cousin?","1.0","0.53925895690917969"
"that villain cousin would have kill'd my husband","0.0","-1.3383316993713379"
"back, foolish tears, back to your native spring!","0.0","-3.9907834529876709"
"your tributary drops belong to woe,      which you, mistaking, offer up to joy","0.0","-3.8357357978820801"
"my husband lives, that tybalt would have slain       and tybalt's dead, that would have slain my husband","1.0","4.6226873397827148"
"all this is comfort  wherefore weep i then?","1.0","5.112032413482666"
"some word there was, worser than tybalt's death,      that murd'red me","1.0","1.8078644275665283"
"i would forget it fain       but o, it presses to my memory      like damned guilty deeds to sinners' minds!","1.0","4.3697390556335449"
"'tybalt is dead, and romeo  banished '","1.0","4.3804492950439453"
"that 'banished,' that one word 'banished,'      hath slain ten thousand tybalts","0.0","-6.4214143753051758"
"tybalt's death      was woe enough, if it had ended there       or, if sour woe delights in fellowship      and needly will be rank'd with other griefs,      why followed not, when she said 'tybalt's dead,'      thy father, or thy mother, nay, or both,      which modern lamentation might have mov'd?","1.0","4.1131458282470703"
"but with a rearward following tybalt's death,      'romeo is banished'  to speak that word      is father, mother, tybalt, romeo, juliet,      all slain, all dead","0.0","-2.9613883495330811"
"'romeo is banished'       there is no end, no limit, measure, bound,      in that word's death  no words can that woe sound","0.0","-0.46924757957458496"
"where is my father and my mother, nurse?","1.0","4.2133817672729492"
"nurse","1.0","4.3789544105529785"
"weeping and wailing over tybalt's corse","0.0","-6.1189494132995605"
"will you go to them?","1.0","0.73272323608398438"
"i will bring you thither","1.0","7.4165520668029785"
"jul","0.0","-1.5365645885467529"
"wash they his wounds with tears?","1.0","8.6738967895507812"
"mine shall be spent,      when theirs are dry, for romeo's banishment","0.0","-6.9628677368164062"
"take up those cords","1.0","5.1604704856872559"
"poor ropes, you are beguil'd,      both you and i, for romeo is exil'd","0.0","-1.5020060539245605"
"he made you for a highway to my bed       but i, a maid, die maiden widowed","1.0","4.5075197219848633"
"come, cords  come, nurse","1.0","1.6964311599731445"
"i'll to my wedding bed       and death, not romeo, take my maidenhead!","1.0","4.813805103302002"
"nurse","1.0","4.3789544105529785"
"hie to your chamber","1.0","0.41664218902587891"
"i'll find romeo      to comfort you","1.0","1.5694625377655029"
"i wot well where he is","1.0","3.9457094669342041"
"hark ye, your romeo will be here at night","0.0","-2.2130758762359619"
"i'll to him  he is hid at laurence' cell","1.0","1.725386381149292"
"jul","0.0","-1.5365645885467529"
"o, find him!","0.0","-1.8576335906982422"
"give this ring to my true knight      and bid him come to take his last farewell","1.0","1.6371326446533203"
"exeunt","0.0","-1.5365645885467529"
"scene iii","0.0","-8.1076774597167969"
"friar laurence's cell","1.0","2.9162454605102539"
"enter friar  laurence","0.0","-1.4787709712982178"
"friar","0.0","-1.5365645885467529"
"romeo, come forth  come forth, thou fearful man","1.0","0.93117332458496094"
"affliction is enanmour'd of thy parts,      and thou art wedded to calamity","1.0","1.7046945095062256"
"enter romeo","1.0","0.43817496299743652"
"rom","0.0","-1.7296195030212402"
"father, what news?","0.0","-3.6725389957427979"
"what is the prince's doom      what sorrow craves acquaintance at my hand      that i yet know not?","1.0","4.755861759185791"
"friar","0.0","-1.5365645885467529"
"too familiar      is my dear son with such sour company","0.0","-0.071044445037841797"
"i bring thee tidings of the prince's doom","1.0","4.4105806350708008"
"rom","0.0","-1.7296195030212402"
"what less than doomsday is the prince's doom?","0.0","-6.1404633522033691"
"friar","0.0","-1.5365645885467529"
"a gentler judgment vanish'd from his lips       not body's death, but body's banishment","0.0","-1.5398285388946533"
"rom","0.0","-1.7296195030212402"
"ha, banishment?","0.0","-2.0066299438476562"
"be merciful, say 'death'       for exile hath more terror in his look,      much more than death","1.0","6.4247865676879883"
"do not say 'banishment '","1.0","3.702702522277832"
"friar","0.0","-1.5365645885467529"
"hence from verona art thou banished","1.0","4.817662239074707"
"be patient, for the world is broad and wide","1.0","4.1596488952636719"
"rom","0.0","-1.7296195030212402"
"there is no world without verona walls,      but purgatory, torture, hell itself","1.0","2.4166951179504395"
"hence banished is banish'd from the world,      and world's exile is death","1.0","1.795842170715332"
"then 'banishment'      is death misterm'd","1.0","6.7581276893615723"
"calling death 'banishment,'      thou cut'st my head off with a golden axe      and smilest upon the stroke that murders me","1.0","2.6076979637145996"
"friar","0.0","-1.5365645885467529"
"o deadly sin!","0.0","-0.78094244003295898"
"o rude unthankfulness!","1.0","2.6462516784667969"
"thy fault our law calls death  but the kind prince,      taking thy part, hath rush'd aside the law,      and turn'd that black word death to banishment","0.0","-2.2161805629730225"
"this is dear mercy, and thou seest it not","1.0","5.2362747192382812"
"rom","0.0","-1.7296195030212402"
"'tis torture, and not mercy","1.0","4.5104866027832031"
"heaven is here,      where juliet lives  and every cat and dog      and little mouse, every unworthy thing,      live here in heaven and may look on her       but romeo may not","1.0","2.4737038612365723"
"more validity,      more honourable state, more courtship lives      in carrion flies than romeo","1.0","1.9310641288757324"
"they may seize      on the white wonder of dear juliet's hand      and steal immortal blessing from her lips,      who, even in pure and vestal modesty,      still blush, as thinking their own kisses sin       but romeo may not  he is banished","1.0","2.4080419540405273"
"this may flies do, when i from this must fly       they are free men, but i am banished","0.0","-0.90781378746032715"
"and sayest thou yet that exile is not death?","0.0","-4.2155904769897461"
"hadst thou no poison mix'd, no sharp ground knife,      no sudden mean of death, though ne'er so mean,      but 'banished' to kill me  'banished'?","0.0","-3.0913801193237305"
"o friar, the damned use that word in hell       howling attends it!","1.0","3.8897602558135986"
"how hast thou the heart,      being a divine, a ghostly confessor,      a sin absolver, and my friend profess'd,      to mangle me with that word 'banished'?","0.0","-0.28481471538543701"
"friar","0.0","-1.5365645885467529"
"thou fond mad man, hear me a little speak","0.0","-5.0866012573242188"
"rom","0.0","-1.7296195030212402"
"o, thou wilt speak again of banishment","0.0","-3.9442670345306396"
"friar","0.0","-1.5365645885467529"
"i'll give thee armour to keep off that word       adversity's sweet milk, philosophy,      to comfort thee, though thou art banished","1.0","0.62526893615722656"
"rom","0.0","-1.7296195030212402"
"yet 'banished'?","1.0","0.73434162139892578"
"hang up philosophy!","1.0","3.2713088989257812"
"unless philosophy can make a juliet,      displant a town, reverse a prince's doom,      it helps not, it prevails not","0.0","-7.5418548583984375"
"talk no more","1.0","7.9385008811950684"
"friar","0.0","-1.5365645885467529"
"o, then i see that madmen have no ears","1.0","2.6234016418457031"
"rom","0.0","-1.7296195030212402"
"how should they, when that wise men have no eyes?","1.0","2.6301546096801758"
"friar","0.0","-1.5365645885467529"
"let me dispute with thee of thy estate","0.0","-4.0141668319702148"
"rom","0.0","-1.7296195030212402"
"thou canst not speak of that thou dost not feel","1.0","0.92199039459228516"
"wert thou as young as i, juliet thy love,      an hour but married, tybalt murdered,      doting like me, and like me banished,      then mightst thou speak, then mightst thou tear thy hair,      and fall upon the ground, as i do now,      taking the measure of an unmade grave","0.0","-0.28372073173522949"
"knock  within","0.0","-6.6449518203735352"
"friar","0.0","-1.5365645885467529"
"arise  one knocks","0.0","-8.8778238296508789"
"good romeo, hide thyself","0.0","-1.4069323539733887"
"rom","0.0","-1.7296195030212402"
"not i  unless the breath of heartsick groans,      mist like infold me from the search of eyes","0.0","-0.7864220142364502"
"knock","0.0","-9.7639932632446289"
"friar","0.0","-1.5365645885467529"
"hark, how they knock!","1.0","0.24927020072937012"
"who's there?","1.0","0.30415058135986328"
"romeo, arise       thou wilt be taken   stay awhile!  stand up           knock","0.0","-11.937108993530273"
"run to my study   by and by!  god's will,      what simpleness is this   i come, i come!","1.0","21.697189331054688"
"knock","0.0","-9.7639932632446289"
"who knocks so hard?","0.0","-5.494473934173584"
"whence come you?","1.0","1.9404754638671875"
"what's your will      nurse","1.0","3.2981381416320801"
"within  let me come in, and you shall know my errand","1.0","2.4696242809295654"
"i come from lady juliet","0.0","-0.91537332534790039"
"friar","0.0","-1.5365645885467529"
"welcome then","1.0","3.7088871002197266"
"enter nurse","1.0","0.81535047292709351"
"nurse","1.0","4.3789544105529785"
"o holy friar, o, tell me, holy friar      where is my lady's lord, where's romeo?","1.0","0.77157926559448242"
"friar","0.0","-1.5365645885467529"
"there on the ground, with his own tears made drunk","1.0","0.44930171966552734"
"nurse","1.0","4.3789544105529785"
"o, he is even in my mistress' case,      just in her case!","1.0","0.90125370025634766"
"friar","0.0","-1.5365645885467529"
"o woeful sympathy!","1.0","2.7879133224487305"
"piteous predicament!","1.0","5.1419272422790527"
"nurse","1.0","4.3789544105529785"
"even so lies she,      blubb'ring and weeping, weeping and blubbering","1.0","8.0138463973999023"
"stand up, stand up!","0.0","-0.37829875946044922"
"stand, an you be a man","1.0","0.026017665863037109"
"for juliet's sake, for her sake, rise and stand!","0.0","-4.9332723617553711"
"why should you fall into so deep an o?","0.0","-2.4692254066467285"
"rom","0.0","-1.7296195030212402"
"(rises) nurse       nurse","0.0","-1.0396087169647217"
"ah sir!","0.0","-11.839075088500977"
"ah sir!","0.0","-11.839075088500977"
"well, death's the end of all","1.0","0.11410760879516602"
"rom","0.0","-1.7296195030212402"
"spakest thou of juliet?","0.0","-1.4866592884063721"
"how is it with her?","1.0","3.6051464080810547"
"doth not she think me an old murtherer,      now i have stain'd the childhood of our joy      with blood remov'd but little from her own?","1.0","2.939577579498291"
"where is she?","1.0","5.0185976028442383"
"and how doth she!","0.0","-0.62022590637207031"
"and what says      my conceal'd lady to our cancell'd love?","0.0","-1.50417160987854"
"nurse","1.0","4.3789544105529785"
"o, she says nothing, sir, but weeps and weeps       and now falls on her bed, and then starts up,      and tybalt calls  and then on romeo cries,      and then down falls again","1.0","3.939586877822876"
"rom","0.0","-1.7296195030212402"
"as if that name,      shot from the deadly level of a gun,      did murther her  as that name's cursed hand      murder'd her kinsman","0.0","-2.9037449359893799"
"o, tell me, friar, tell me,      in what vile part of this anatomy      doth my name lodge?","0.0","-4.7218723297119141"
"tell me, that i may sack      the hateful mansion","0.0","-2.7610385417938232"
"draws his dagger","1.0","10.743648529052734"
"friar","0.0","-1.5365645885467529"
"hold thy desperate hand","1.0","6.0643987655639648"
"art thou a man?","1.0","3.7304763793945312"
"thy form cries out thou art       thy tears are womanish, thy wild acts denote      the unreasonable fury of a beast","1.0","6.9288983345031738"
"unseemly woman in a seeming man!","1.0","6.2243294715881348"
"or ill beseeming beast in seeming both!","0.0","-5.8383321762084961"
"thou hast amaz'd me","1.0","3.7768659591674805"
"by my holy order,      i thought thy disposition better temper'd","1.0","4.6025919914245605"
"hast thou slain tybalt?","1.0","1.6573481559753418"
"wilt thou slay thyself?","0.0","-7.3728523254394531"
"and slay thy lady that in thy life lives,      by doing damned hate upon thyself?","0.0","-5.8515415191650391"
"why railest thou on thy birth, the heaven, and earth?","0.0","-2.200434684753418"
"since birth and heaven and earth, all three do meet      in thee at once  which thou at once wouldst lose","0.0","-5.3195853233337402"
"fie, fie, thou shamest thy shape, thy love, thy wit,      which, like a usurer, abound'st in all,      and usest none in that true use indeed      which should bedeck thy shape, thy love, thy wit","1.0","4.3374457359313965"
"thy noble shape is but a form of wax      digressing from the valour of a man       thy dear love sworn but hollow perjury,      killing that love which thou hast vow'd to cherish       thy wit, that ornament to shape and love,      misshapen in the conduct of them both,      like powder in a skilless soldier's flask,      is get afire by thine own ignorance,      and thou dismemb'red with thine own defence","1.0","0.035598278045654297"
"what, rouse thee, man!","1.0","1.351722240447998"
"thy juliet is alive,      for whose dear sake thou wast but lately dead","1.0","3.0363998413085938"
"there art thou happy","1.0","3.763596773147583"
"tybalt would kill thee,      but thou slewest tybalt","0.0","-2.9685392379760742"
"there art thou happy too","1.0","1.0259685516357422"
"the law, that threat'ned death, becomes thy friend      and turns it to exile","1.0","5.4030237197875977"
"there art thou happy","1.0","3.763596773147583"
"a pack of blessings light upon thy back       happiness courts thee in her best array       but, like a misbhav'd and sullen wench,      thou pout'st upon thy fortune and thy love","0.0","-3.8411505222320557"
"take heed, take heed, for such die miserable","0.0","-1.7348451614379883"
"go get thee to thy love, as was decreed,      ascend her chamber, hence and comfort her","1.0","5.7048192024230957"
"but look thou stay not till the watch be set,      for then thou canst not pass to mantua,      where thou shalt live till we can find a time      to blaze your marriage, reconcile your friends,      beg pardon of the prince, and call thee back      with twenty hundred thousand times more joy      than thou went'st forth in lamentation","0.0","-5.2313199043273926"
"go before, nurse","1.0","3.9026825428009033"
"commend me to thy lady,      and bid her hasten all the house to bed,      which heavy sorrow makes them apt unto","0.0","-1.9276330471038818"
"romeo is coming","0.0","-0.96815252304077148"
"nurse","1.0","4.3789544105529785"
"o lord, i could have stay'd here all the night      to hear good counsel","1.0","1.7386190891265869"
"o, what learning is!","0.0","-3.069047212600708"
"my lord, i'll tell my lady you will come","1.0","4.4646830558776855"
"rom","0.0","-1.7296195030212402"
"do so, and bid my sweet prepare to chide","1.0","1.0027084350585938"
"nurse","1.0","4.3789544105529785"
"here is a ring she bid me give you, sir","1.0","3.4603819847106934"
"hie you, make haste, for it grows very late","1.0","3.6208539009094238"
"exit","0.0","-5.5216097831726074"
"rom","0.0","-1.7296195030212402"
"how well my comfort is reviv'd by this!","1.0","8.6515445709228516"
"friar","0.0","-1.5365645885467529"
"go hence  good night  and here stands all your state       either be gone before the watch be set,      or by the break of day disguis'd from hence","1.0","4.8379459381103516"
"sojourn in mantua","1.0","2.6072902679443359"
"i'll find out your man,      and he shall signify from time to time      every good hap to you that chances here","0.0","-1.2348020076751709"
"give me thy hand","1.0","1.3930187225341797"
"'tis late","1.0","0.86033868789672852"
"farewell  good night","0.0","-4.6827812194824219"
"rom","0.0","-1.7296195030212402"
"but that a joy past joy calls out on me,      it were a grief so brief to part with thee","1.0","2.7867231369018555"
"farewell","0.0","-10.34326171875"
"exeunt","0.0","-1.5365645885467529"
"scene iv","1.0","1.5529613494873047"
"capulet's house    enter old capulet, his wife, and paris","1.0","0.46896505355834961"
"cap","0.0","-1.5365645885467529"
"things have fall'n out, sir, so unluckily      that we have had no time to move our daughter","0.0","-7.0106840133666992"
"look you, she lov'd her kinsman tybalt dearly,      and so did i","1.0","3.5968537330627441"
"well, we were born to die","1.0","1.4248418807983398"
"'tis very late  she'll not come down to night","1.0","3.8911819458007812"
"i promise you, but for your company,      i would have been abed an hour ago","0.0","-4.1670503616333008"
"par","1.0","8.4952068328857422"
"these times of woe afford no tune to woo","1.0","0.95660138130187988"
"madam, good night","1.0","5.4081406593322754"
"commend me to your daughter","1.0","1.5401582717895508"
"lady","1.0","5.6458840370178223"
"i will, and know her mind early to morrow       to night she's mew'd up to her heaviness","1.0","5.5839362144470215"
"cap","0.0","-1.5365645885467529"
"sir paris, i will make a desperate tender      of my child's love","1.0","1.6059169769287109"
"i think she will be rul'd      in all respects by me  nay more, i doubt it not","1.0","2.9254841804504395"
"wife, go you to her ere you go to bed       acquaint her here of my son paris' love      and bid her (mark you me?)","1.0","14.513166427612305"
"on wednesday next       but, soft!","0.0","-8.4020614624023438"
"what day is this?","1.0","2.5690751075744629"
"par","1.0","8.4952068328857422"
"monday, my lord","1.0","2.8177545070648193"
"cap","0.0","-1.5365645885467529"
"monday!","1.0","1.1580822467803955"
"ha, ha!","0.0","-6.9902501106262207"
"well, wednesday is too soon","0.0","-0.67239999771118164"
"thursday let it be  a thursday, tell her      she shall be married to this noble earl","0.0","-4.9821314811706543"
"will you be ready?","1.0","1.4090299606323242"
"do you like this haste?","1.0","2.6530332565307617"
"we'll keep no great ado  a friend or two       for hark you, tybalt being slain so late,      it may be thought we held him carelessly,      being our kinsman, if we revel much","0.0","-7.9732298851013184"
"therefore we'll have some half a dozen friends,      and there an end","0.0","-4.7487621307373047"
"but what say you to thursday?","1.0","3.6334567070007324"
"par","1.0","8.4952068328857422"
"my lord, i would that thursday were to morrow","1.0","2.9059774875640869"
"cap","0.0","-1.5365645885467529"
"well, get you gone","0.0","-3.6410024166107178"
"a thursday be it then","1.0","2.1125688552856445"
"go you to juliet ere you go to bed       prepare her, wife, against this wedding day","0.0","-4.8802642822265625"
"farewell, my lord   light to my chamber, ho!","0.0","-10.559380531311035"
"afore me, it is so very very late      that we may call it early by and by","1.0","4.6757888793945312"
"good night","1.0","6.2903194427490234"
"exeunt          scene v   capulet's orchard","1.0","0.35048389434814453"
"enter romeo and juliet aloft, at the window","0.0","-1.5307052135467529"
"jul","0.0","-1.5365645885467529"
"wilt thou be gone?","0.0","-10.917461395263672"
"it is not yet near day","1.0","1.0880026817321777"
"it was the nightingale, and not the lark,      that pierc'd the fearful hollow of thine ear","0.0","-4.1312851905822754"
"nightly she sings on yond pomegranate tree","0.0","-1.9783632755279541"
"believe me, love, it was the nightingale","0.0","-0.0020619630813598633"
"rom","0.0","-1.7296195030212402"
"it was the lark, the herald of the morn       no nightingale","0.0","-2.5948500633239746"
"look, love, what envious streaks      do lace the severing clouds in yonder east","1.0","0.38553035259246826"
"night's candles are burnt out, and jocund day      stands tiptoe on the misty mountain tops","1.0","7.3671245574951172"
"i must be gone and live, or stay and die","1.0","0.70495295524597168"
"jul","0.0","-1.5365645885467529"
"yond light is not daylight  i know it, i","1.0","3.116774320602417"
"it is some meteor that the sun exhales      to be to thee this night a torchbearer      and light thee on the way to mantua","1.0","4.9072036743164062"
"therefore stay yet  thou need'st not to be gone","0.0","-4.2216396331787109"
"rom","0.0","-1.7296195030212402"
"let me be ta'en, let me be put to death","0.0","-2.9946660995483398"
"i am content, so thou wilt have it so","1.0","1.4079045057296753"
"i'll say yon grey is not the morning's eye,      'tis but the pale reflex of cynthia's brow       nor that is not the lark whose notes do beat      the vaulty heaven so high above our heads","0.0","-3.6314258575439453"
"i have more care to stay than will to go","0.0","-0.39009976387023926"
"come, death, and welcome!","1.0","2.293910026550293"
"juliet wills it so","0.0","-7.2721977233886719"
"how is't, my soul?","1.0","5.0158596038818359"
"let's talk  it is not day","0.0","-1.8707852363586426"
"jul","0.0","-1.5365645885467529"
"it is, it is!","1.0","2.2892191410064697"
"hie hence, be gone, away!","0.0","-1.0918101072311401"
"it is the lark that sings so out of tune,      straining harsh discords and unpleasing sharps","0.0","-6.2882466316223145"
"some say the lark makes sweet division       this doth not so, for she divideth us","0.0","-1.167027473449707"
"some say the lark and loathed toad chang'd eyes       o, now i would they had chang'd voices too,      since arm from arm that voice doth us affray,      hunting thee hence with hunt's up to the day!","0.0","-2.8624415397644043"
"o, now be gone!","0.0","-4.2588887214660645"
"more light and light it grows","1.0","2.6803741455078125"
"rom","0.0","-1.7296195030212402"
"more light and light  more dark and dark our woes!","1.0","4.0441040992736816"
"enter nurse","1.0","0.81535047292709351"
"nurse","1.0","4.3789544105529785"
"madam!","1.0","4.2881808280944824"
"jul","0.0","-1.5365645885467529"
"nurse?","1.0","5.1761765480041504"
"nurse","1.0","4.3789544105529785"
"your lady mother is coming to your chamber","1.0","6.7351560592651367"
"the day is broke  be wary, look about","1.0","0.37043666839599609"
"jul","0.0","-1.5365645885467529"
"then, window, let day in, and let life out","1.0","0.62041759490966797"
"exit","0.0","-5.5216097831726074"
"rom","0.0","-1.7296195030212402"
"farewell, farewell!","0.0","-10.238615036010742"
"one kiss, and i'll descend","1.0","3.7327773571014404"
"he goeth down","1.0","5.9635124206542969"
"jul","0.0","-1.5365645885467529"
"art thou gone so, my lord, my love, my friend?","0.0","-1.3290920257568359"
"i must hear from thee every day in the hour,      for in a minute there are many days","1.0","4.1299576759338379"
"o, by this count i shall be much in years      ere i again behold my romeo!","0.0","-2.9410953521728516"
"rom","0.0","-1.7296195030212402"
"farewell!","0.0","-5.9704627990722656"
"i will omit no opportunity      that may convey my greetings, love, to thee","1.0","5.3883333206176758"
"jul","0.0","-1.5365645885467529"
"o, think'st thou we shall ever meet again?","0.0","-3.4204154014587402"
"rom","0.0","-1.7296195030212402"
"i doubt it not  and all these woes shall serve      for sweet discourses in our time to come","1.0","2.8685975074768066"
"jul","0.0","-1.5365645885467529"
"o god, i have an ill divining soul!","0.0","-1.8969192504882812"
"methinks i see thee, now thou art below,      as one dead in the bottom of a tomb","1.0","2.593092679977417"
"either my eyesight fails, or thou look'st pale","1.0","16.377742767333984"
"rom","0.0","-1.7296195030212402"
"and trust me, love, in my eye so do you","0.0","-9.2398719787597656"
"dry sorrow drinks our blood","1.0","8.2684412002563477"
"adieu, adieu!","1.0","3.6993718147277832"
"exit","0.0","-5.5216097831726074"
"jul","0.0","-1.5365645885467529"
"o fortune, fortune!","0.0","-7.005859375"
"all men call thee fickle","1.0","1.4883263111114502"
"if thou art fickle, what dost thou with him      that is renown'd for faith?","1.0","4.7725429534912109"
"be fickle, fortune,      for then i hope thou wilt not keep him long      but send him back","0.0","-3.5386841297149658"
"lady","1.0","5.6458840370178223"
"within  ho, daughter!","1.0","0.11116671562194824"
"are you up?","1.0","6.3748049736022949"
"jul","0.0","-1.5365645885467529"
"who is't that calls?","1.0","5.4089407920837402"
"it is my lady mother","1.0","6.0556497573852539"
"is she not down so late, or up so early?","1.0","3.3680129051208496"
"what unaccustom'd cause procures her hither?","1.0","4.794461727142334"
"enter mother","1.0","0.98267918825149536"
"lady","1.0","5.6458840370178223"
"why, how now, juliet?","0.0","-9.2436590194702148"
"jul","0.0","-1.5365645885467529"
"madam, i am not well","1.0","2.1008584499359131"
"lady","1.0","5.6458840370178223"
"evermore weeping for your cousin's death?","1.0","2.9824438095092773"
"what, wilt thou wash him from his grave with tears?","0.0","-3.693666934967041"
"an if thou couldst, thou couldst not make him live","1.0","0.41820883750915527"
"therefore have done","0.0","-5.3624343872070312"
"some grief shows much of love       but much of grief shows still some want of wit","0.0","-10.325615882873535"
"jul","0.0","-1.5365645885467529"
"yet let me weep for such a feeling loss","0.0","-3.8038690090179443"
"lady","1.0","5.6458840370178223"
"so shall you feel the loss, but not the friend      which you weep for","0.0","-6.4520258903503418"
"jul","0.0","-1.5365645885467529"
"feeling so the loss,      i cannot choose but ever weep the friend","1.0","2.28314208984375"
"lady","1.0","5.6458840370178223"
"well, girl, thou weep'st not so much for his death      as that the villain lives which slaughter'd him","0.0","-1.6758391857147217"
"jul","0.0","-1.5365645885467529"
"what villain, madam?","1.0","4.7525053024291992"
"lady","1.0","5.6458840370178223"
"that same villain romeo","0.0","-0.46174001693725586"
"jul","0.0","-1.5365645885467529"
"aside  villain and he be many miles asunder        god pardon him!","1.0","5.4533843994140625"
"i do, with all my heart       and yet no man like he doth grieve my heart","1.0","4.4809865951538086"
"lady","1.0","5.6458840370178223"
"that is because the traitor murderer lives","1.0","4.6421842575073242"
"jul","0.0","-1.5365645885467529"
"ay, madam, from the reach of these my hands","1.0","0.5575861930847168"
